Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance
2024-12-09 17:03:03,Legs,50m,Seated Leg Curl (Machine),1,50.0,12,0
2024-12-09 17:03:03,Legs,50m,Seated Leg Curl (Machine),2,50.0,12,0
2024-12-09 17:03:03,Legs,50m,Seated Leg Curl (Machine),3,50.0,12,0
2024-12-10 17:14:11,Chest,34m,Overhead Press (Dumbbell),1,25.0,12,0
2024-12-10 17:14:11,Chest,34m,Overhead Press (Dumbbell),2,25.0,12,0
2024-12-10 17:14:11,Chest,34m,Overhead Press (Dumbbell),3,25.0,12,0
2024-12-10 17:14:11,Chest,34m,Triceps Extension,1,17.5,12,0
2024-12-10 17:14:11,Chest,34m,Triceps Extension,2,17.5,12,0
2024-12-10 17:14:11,Chest,34m,Triceps Extension,3,17.5,12,0
2024-12-10 17:14:11,Chest,34m,Triceps Extension,4,17.5,12,0
2024-12-10 17:14:11,Chest,34m,Triceps Extension,5,17.5,12,0
2024-12-10 17:14:11,Chest,34m,Chest Fly,1,85.0,12,0
2024-12-10 17:14:11,Chest,34m,Chest Fly,2,85.0,12,0
2024-12-10 17:14:11,Chest,34m,Chest Fly,3,85.0,12,0
2024-12-10 17:14:11,Chest,34m,Chest Fly,4,85.0,12,0
2024-12-10 17:14:11,Chest,34m,Chest Fly,5,85.0,12,0
2024-12-11 17:29:36,Back,51m,Chin Up (Assisted),1,55.0,12,0
2024-12-11 17:29:36,Back,51m,Pull Up (Assisted),1,55.0,12,0
2024-12-11 17:29:36,Back,51m,Pull Up (Assisted),2,55.0,12,0
2024-12-11 17:29:36,Back,51m,Preacher Curl (Dumbbell),1,17.5,12,0
2024-12-11 17:29:36,Back,51m,Preacher Curl (Dumbbell),2,22.5,12,0
2024-12-11 17:29:36,Back,51m,Preacher Curl (Dumbbell),3,22.5,12,0
2024-12-11 17:29:36,Back,51m,Pullover (Machine),1,70.0,12,0
2024-12-11 17:29:36,Back,51m,Pullover (Machine),2,70.0,12,0
2024-12-11 17:29:36,Back,51m,Pullover (Machine),3,70.0,12,0
2024-12-13 17:10:00,The Smiths,17m,Chest Press (Machine),1,10.0,4,0
2024-12-13 17:10:00,The Smiths,17m,Chest Press (Machine),2,30.0,10,0
2024-12-13 17:10:00,The Smiths,17m,Chest Dip,1,0.0,8,0
2024-12-13 17:10:00,The Smiths,17m,Chest Dip,2,0.0,8,0
2024-12-13 17:10:00,The Smiths,17m,Chest Dip,3,0.0,8,0
2024-12-13 17:10:00,The Smiths,17m,Chin Up,1,0.0,8,0
2024-12-13 17:10:00,The Smiths,17m,Chin Up,2,0.0,5,0
2024-12-13 17:10:00,The Smiths,17m,Overhead Press (Dumbbell),1,25.0,12,0
2024-12-13 17:10:00,The Smiths,17m,Overhead Press (Dumbbell),2,25.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Chin Up (Assisted),1,70.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Chin Up (Assisted),2,70.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Chin Up (Assisted),3,70.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Pull Up (Assisted),1,70.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Pull Up (Assisted),2,70.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Pull Up (Assisted),3,70.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Back Extension (Machine),1,100.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Back Extension (Machine),2,100.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Back Extension (Machine),3,100.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Preacher Curl (Machine),1,50.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Preacher Curl (Machine),2,50.0,12,0
2024-12-14 11:27:58,Morning Workout,27m,Preacher Curl (Machine),3,50.0,12,0
2024-12-14 13:51:39,Chest,46m,Bench Press (Barbell),1,45.0,12,0
2024-12-14 13:51:39,Chest,46m,Bench Press (Barbell),2,65.0,24,0
2024-12-14 13:51:39,Chest,46m,Bench Press (Barbell),3,65.0,24,0
2024-12-14 13:51:39,Chest,46m,Bench Press (Barbell),4,65.0,24,0
2024-12-14 13:51:39,Chest,46m,Bench Press (Barbell),5,65.0,24,0
2024-12-14 13:51:39,Chest,46m,Overhead Press (Dumbbell),1,25.0,12,0
2024-12-14 13:51:39,Chest,46m,Overhead Press (Dumbbell),2,25.0,12,0
2024-12-14 13:51:39,Chest,46m,Overhead Press (Dumbbell),3,25.0,12,0
2024-12-14 13:51:39,Chest,46m,Triceps Extension,1,17.5,12,0
2024-12-14 13:51:39,Chest,46m,Triceps Extension,2,17.5,12,0
2024-12-14 13:51:39,Chest,46m,Triceps Extension,3,17.5,12,0
2024-12-14 13:51:39,Chest,46m,Chest Fly,1,95.0,12,0
2024-12-14 13:51:39,Chest,46m,Chest Fly,2,95.0,12,0
2024-12-14 13:51:39,Chest,46m,Chest Fly,3,95.0,12,0
2024-12-15 11:21:55,Morning Workout,25m,Chest Press (Machine),1,25.0,10,0
2024-12-15 11:21:55,Morning Workout,25m,Chest Press (Machine),2,25.0,10,0
2024-12-15 11:21:55,Morning Workout,25m,Chest Press (Machine),3,25.0,10,0
2024-12-15 11:21:55,Morning Workout,25m,Triceps Extension,1,10.0,12,0
2024-12-15 11:21:55,Morning Workout,25m,Triceps Extension,2,10.0,12,0
2024-12-15 11:21:55,Morning Workout,25m,Triceps Extension,3,17.5,12,0
2024-12-15 11:21:55,Morning Workout,25m,Chest Fly,1,10.0,12,0
2024-12-15 11:21:55,Morning Workout,25m,Chest Fly,2,10.0,12,0
2024-12-15 11:21:55,Morning Workout,25m,Chest Fly,3,10.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Press,1,0.5,12,0
2024-12-15 13:00:13,Legs,55m,Leg Press,2,90.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Press,3,180.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Press,4,180.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Press,5,180.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Press,6,180.0,12,0
2024-12-15 13:00:13,Legs,55m,Hip Adductor (Machine),1,115.0,12,0
2024-12-15 13:00:13,Legs,55m,Hip Adductor (Machine),2,115.0,12,0
2024-12-15 13:00:13,Legs,55m,Hip Adductor (Machine),3,115.0,12,0
2024-12-15 13:00:13,Legs,55m,Hip Abductor (Machine),1,115.0,12,0
2024-12-15 13:00:13,Legs,55m,Hip Abductor (Machine),2,115.0,12,0
2024-12-15 13:00:13,Legs,55m,Hip Abductor (Machine),3,115.0,12,0
2024-12-15 13:00:13,Legs,55m,Lying Leg Curl (Machine),1,50.0,12,0
2024-12-15 13:00:13,Legs,55m,Lying Leg Curl (Machine),2,50.0,12,0
2024-12-15 13:00:13,Legs,55m,Lying Leg Curl (Machine),3,50.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Extension (Machine),1,85.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Extension (Machine),2,85.0,12,0
2024-12-15 13:00:13,Legs,55m,Leg Extension (Machine),3,85.0,12,0
2024-12-15 13:00:13,Legs,55m,Pull Up (Assisted),1,70.0,12,0
2024-12-15 13:00:13,Legs,55m,Pull Up (Assisted),2,70.0,12,0
2024-12-15 13:00:13,Legs,55m,Pull Up (Assisted),3,70.0,12,0
2024-12-15 13:00:13,Legs,55m,Preacher Curl (Dumbbell),1,20.0,12,0
2024-12-15 13:00:13,Legs,55m,Preacher Curl (Dumbbell),2,20.0,12,0
2024-12-15 13:00:13,Legs,55m,Preacher Curl (Dumbbell),3,20.0,12,0
2024-12-16 17:19:05,Chest,24m,Triceps Extension,1,17.5,12,0
2024-12-16 17:19:05,Chest,24m,Triceps Extension,2,17.5,12,0
2024-12-16 17:19:05,Chest,24m,Triceps Extension,3,17.5,12,0
2024-12-16 17:19:05,Chest,24m,Chest Fly,1,85.0,12,0
2024-12-16 17:19:05,Chest,24m,Chest Fly,2,85.0,12,0
2024-12-16 17:19:05,Chest,24m,Chest Fly,3,85.0,12,0
2024-12-17 16:57:55,Back,33m,Chin Up (Assisted),1,55.0,12,0
2024-12-17 16:57:55,Back,33m,Pull Up (Assisted),1,55.0,12,0
2024-12-17 16:57:55,Back,33m,Pull Up (Assisted),2,55.0,12,0
2024-12-17 16:57:55,Back,33m,Preacher Curl (Dumbbell),1,25.0,12,0
2024-12-17 16:57:55,Back,33m,Preacher Curl (Dumbbell),2,25.0,12,0
2024-12-17 16:57:55,Back,33m,Preacher Curl (Dumbbell),3,25.0,12,0
2024-12-17 16:57:55,Back,33m,Pullover (Machine),1,90.0,12,0
2024-12-17 16:57:55,Back,33m,Pullover (Machine),2,90.0,12,0
2024-12-17 16:57:55,Back,33m,Pullover (Machine),3,90.0,12,0
2024-12-19 18:23:15,Legs,21m,Leg Extension (Machine),1,85.0,12,0
2024-12-19 18:23:15,Legs,21m,Leg Extension (Machine),2,100.0,12,0
2024-12-19 18:23:15,Legs,21m,Leg Extension (Machine),3,120.0,12,0
2024-12-19 18:23:15,Legs,21m,Seated Leg Curl (Machine),1,120.0,12,0
2024-12-19 18:23:15,Legs,21m,Seated Leg Curl (Machine),2,120.0,12,0
2024-12-19 18:23:15,Legs,21m,Seated Leg Curl (Machine),3,120.0,12,0
2024-12-20 17:55:13,Chest,31m,Bench Press (Barbell),1,45.0,12,0
2024-12-20 17:55:13,Chest,31m,Overhead Press (Dumbbell),1,25.0,12,0
2024-12-20 17:55:13,Chest,31m,Overhead Press (Dumbbell),2,25.0,12,0
2024-12-20 17:55:13,Chest,31m,Overhead Press (Dumbbell),3,25.0,12,0
2024-12-20 17:55:13,Chest,31m,Triceps Extension,1,22.5,12,0
2024-12-20 17:55:13,Chest,31m,Triceps Extension,2,22.5,12,0
2024-12-20 17:55:13,Chest,31m,Triceps Extension,3,22.5,12,0
2024-12-20 17:55:13,Chest,31m,Triceps Extension,4,22.5,8,0
2024-12-20 17:55:13,Chest,31m,Chest Fly,1,85.0,12,0
2024-12-20 17:55:13,Chest,31m,Chest Fly,2,85.0,12,0
2024-12-20 17:55:13,Chest,31m,Chest Fly,3,90.0,12,0
2024-12-20 17:55:13,Chest,31m,Chest Fly,4,90.0,12,0
2024-12-20 17:55:13,Chest,31m,Chest Fly,5,90.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Seated Leg Press (Machine),1,140.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Seated Leg Press (Machine),2,140.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Seated Leg Press (Machine),3,200.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Leg Extension (Machine),1,140.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Leg Extension (Machine),2,140.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Leg Extension (Machine),3,140.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Seated Leg Curl (Machine),1,80.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Seated Leg Curl (Machine),2,70.0,12,0
2024-12-21 11:23:53,Morning Workout,27m,Seated Leg Curl (Machine),3,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Chin Up (Assisted),1,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Chin Up (Assisted),2,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Chin Up (Assisted),3,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Pull Up (Assisted),1,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Pull Up (Assisted),2,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Pull Up (Assisted),3,70.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Back Extension (Machine),1,100.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Back Extension (Machine),2,100.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Back Extension (Machine),3,100.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Preacher Curl (Machine),1,50.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Preacher Curl (Machine),2,50.0,12,0
2024-12-22 11:12:07,Morning Workout,24m,Preacher Curl (Machine),3,50.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Press,1,90.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Press,2,180.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Press,3,180.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Press,4,180.0,12,0
2024-12-23 17:08:50,Legs,27m,Hip Adductor (Machine),1,115.0,12,0
2024-12-23 17:08:50,Legs,27m,Hip Adductor (Machine),2,115.0,12,0
2024-12-23 17:08:50,Legs,27m,Hip Adductor (Machine),3,115.0,16,0
2024-12-23 17:08:50,Legs,27m,Hip Abductor (Machine),1,115.0,12,0
2024-12-23 17:08:50,Legs,27m,Hip Abductor (Machine),2,115.0,16,0
2024-12-23 17:08:50,Legs,27m,Hip Abductor (Machine),3,115.0,16,0
2024-12-23 17:08:50,Legs,27m,Lying Leg Curl (Machine),1,50.0,12,0
2024-12-23 17:08:50,Legs,27m,Lying Leg Curl (Machine),2,60.0,12,0
2024-12-23 17:08:50,Legs,27m,Lying Leg Curl (Machine),3,60.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Extension (Machine),1,145.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Extension (Machine),2,145.0,12,0
2024-12-23 17:08:50,Legs,27m,Leg Extension (Machine),3,145.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Bench Press (Dumbbell),1,20.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Bench Press (Dumbbell),2,20.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Bench Press (Dumbbell),3,20.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Bench Press (Dumbbell),4,20.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Bench Press (Dumbbell),5,20.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Press (Machine),1,110.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Press (Machine),2,120.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Press (Machine),3,130.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Press (Machine),4,140.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Press (Machine),5,140.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Extension (Cable),1,30.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Extension (Cable),2,40.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Extension (Cable),3,50.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Extension (Cable),4,60.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Extension (Cable),5,70.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Pushdown (Cable - Straight Bar),1,70.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Pushdown (Cable - Straight Bar),2,80.0,12,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Pushdown (Cable - Straight Bar),3,90.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Pushdown (Cable - Straight Bar),4,100.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Triceps Pushdown (Cable - Straight Bar),5,110.0,7,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Dip,1,0.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Dip,2,0.0,6,0
2024-12-24 15:45:01,Chest (The Smiths),43m,Chest Dip,3,0.0,6,0
2024-12-26 11:50:17,Morning Workout,23m,Triceps Extension,1,20.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Triceps Extension,2,20.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Triceps Extension,3,20.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Chest Press (Machine),1,70.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Chest Press (Machine),2,70.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Chest Press (Machine),3,70.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Chest Fly,1,70.0,12,0
2024-12-26 11:50:17,Morning Workout,23m,Chest Fly,2,90.0,12,0
2024-12-26 16:56:49,Back,31m,Chin Up (Assisted),1,55.0,12,0
2024-12-26 16:56:49,Back,31m,Pull Up (Assisted),1,55.0,12,0
2024-12-26 16:56:49,Back,31m,Pull Up (Assisted),2,55.0,12,0
2024-12-26 16:56:49,Back,31m,Preacher Curl (Dumbbell),1,25.0,12,0
2024-12-26 16:56:49,Back,31m,Preacher Curl (Dumbbell),2,25.0,12,0
2024-12-26 16:56:49,Back,31m,Preacher Curl (Dumbbell),3,25.0,12,0
2024-12-26 16:56:49,Back,31m,Preacher Curl (Dumbbell),4,25.0,12,0
2024-12-26 16:56:49,Back,31m,Preacher Curl (Dumbbell),5,25.0,12,0
2024-12-26 16:56:49,Back,31m,Pullover (Machine),1,90.0,12,0
2024-12-26 16:56:49,Back,31m,Pullover (Machine),2,90.0,12,0
2024-12-26 16:56:49,Back,31m,Pullover (Machine),3,90.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Seated Leg Press (Machine),1,140.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Seated Leg Press (Machine),2,140.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Seated Leg Press (Machine),3,140.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Leg Extension (Machine),1,140.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Leg Extension (Machine),2,140.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Leg Extension (Machine),3,140.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Seated Leg Curl (Machine),1,70.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Seated Leg Curl (Machine),2,70.0,12,0
2024-12-27 11:34:00,Morning Workout,23m,Seated Leg Curl (Machine),3,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Back Extension (Machine),1,100.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Back Extension (Machine),2,100.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Back Extension (Machine),3,100.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Chin Up (Assisted),1,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Chin Up (Assisted),2,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Chin Up (Assisted),3,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Pull Up (Assisted),1,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Pull Up (Assisted),2,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Pull Up (Assisted),3,70.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Preacher Curl (Machine),1,50.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Preacher Curl (Machine),2,50.0,12,0
2024-12-28 10:46:53,Morning Workout,21m,Preacher Curl (Machine),3,50.0,12,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),1,45.0,24,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),2,45.0,24,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),3,65.0,6,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),4,65.0,6,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),5,95.0,5,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),6,95.0,5,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),7,95.0,6,0
2024-12-28 13:00:56,Chest,1h 7m,Bench Press (Barbell),8,65.0,5,0
2024-12-28 13:00:56,Chest,1h 7m,Chest Fly,1,100.0,12,0
2024-12-28 13:00:56,Chest,1h 7m,Chest Fly,2,100.0,12,0
2024-12-28 13:00:56,Chest,1h 7m,Chest Fly,3,100.0,12,0
2024-12-28 13:00:56,Chest,1h 7m,Chest Fly,4,100.0,12,0
2024-12-28 13:00:56,Chest,1h 7m,Chest Fly,5,100.0,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Extension (Cable),1,27.5,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Extension (Cable),2,27.5,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Extension (Cable),3,27.5,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Extension (Cable),4,27.5,16,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Extension (Cable),5,27.5,18,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Pushdown (Cable - Straight Bar),1,27.5,16,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Pushdown (Cable - Straight Bar),2,47.5,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Pushdown (Cable - Straight Bar),3,42.5,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Pushdown (Cable - Straight Bar),4,42.5,12,0
2024-12-28 13:00:56,Chest,1h 7m,Triceps Pushdown (Cable - Straight Bar),5,37.50000000000000,12,0
2024-12-29 09:36:30,Morning Workout,21m,Bench Press (Smith Machine),1,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Bench Press (Smith Machine),2,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Bench Press (Smith Machine),3,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Triceps Extension,1,10.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Triceps Extension,2,10.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Triceps Extension,3,10.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Fly,1,30.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Fly,2,30.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Fly,3,30.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Press (Machine),1,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Press (Machine),2,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Press (Machine),3,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Bench Press (Smith Machine),1,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Bench Press (Smith Machine),2,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Bench Press (Smith Machine),3,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Triceps Extension,1,10.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Triceps Extension,2,10.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Triceps Extension,3,10.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Fly,1,30.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Fly,2,30.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Fly,3,30.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Press (Machine),1,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Press (Machine),2,25.0,12,0
2024-12-29 09:36:30,Morning Workout,21m,Chest Press (Machine),3,25.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Seated Leg Press (Machine),1,140.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Seated Leg Press (Machine),2,140.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Seated Leg Press (Machine),3,140.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Leg Extension (Machine),1,140.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Leg Extension (Machine),2,140.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Leg Extension (Machine),3,140.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Seated Leg Curl (Machine),1,70.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Seated Leg Curl (Machine),2,70.0,12,0
2024-12-30 10:11:27,Morning Workout,21m,Seated Leg Curl (Machine),3,70.0,12,0
2024-12-30 17:17:46,Back,38m,Chin Up (Assisted),1,55.0,12,0
2024-12-30 17:17:46,Back,38m,Pull Up (Assisted),1,55.0,12,0
2024-12-30 17:17:46,Back,38m,Pull Up (Assisted),2,55.0,12,0
2024-12-30 17:17:46,Back,38m,Preacher Curl (Dumbbell),1,25.0,12,0
2024-12-30 17:17:46,Back,38m,Preacher Curl (Dumbbell),2,25.0,12,0
2024-12-30 17:17:46,Back,38m,Preacher Curl (Dumbbell),3,25.0,12,0
2024-12-30 17:17:46,Back,38m,Preacher Curl (Dumbbell),4,25.0,12,0
2024-12-30 17:17:46,Back,38m,Preacher Curl (Dumbbell),5,25.0,12,0
2024-12-30 17:17:46,Back,38m,Pullover (Machine),1,90.0,12,0
2024-12-30 17:17:46,Back,38m,Pullover (Machine),2,90.0,12,0
2024-12-30 17:17:46,Back,38m,Pullover (Machine),3,90.0,12,0
2024-12-30 17:17:46,Back,38m,Pullover (Machine),4,95.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Chin Up (Assisted),1,70.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Chin Up (Assisted),2,70.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Chin Up (Assisted),3,70.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Pull Up (Assisted),1,70.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Pull Up (Assisted),2,70.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Pull Up (Assisted),3,70.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Back Extension (Machine),1,100.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Back Extension (Machine),2,100.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Back Extension (Machine),3,100.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Preacher Curl (Machine),1,50.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Preacher Curl (Machine),2,50.0,12,0
2025-01-01 11:16:04,Morning Workout,25m,Preacher Curl (Machine),3,50.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Press,1,90.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Press,2,180.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Press,3,230.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Press,4,230.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Press,5,230.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Lying Leg Curl (Machine),1,60.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Lying Leg Curl (Machine),2,60.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Lying Leg Curl (Machine),3,60.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Thrust (Barbell),1,0.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Thrust (Barbell),2,10.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Thrust (Barbell),3,25.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Adductor (Machine),1,115.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Adductor (Machine),2,115.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Adductor (Machine),3,115.0,16,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Abductor (Machine),1,115.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Abductor (Machine),2,115.0,16,0
2025-01-01 12:35:46,Legs,1h 5m,Hip Abductor (Machine),3,115.0,16,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Extension (Machine),1,145.0,12,0
2025-01-01 12:35:46,Legs,1h 5m,Leg Extension (Machine),2,145.0,12,0
